# timestamp,mag_x,mag_y,mag_z
1531208098147,3.75,-38.3125,-7.8125
1531208098159,3.3125,-37.875,-8.0
1531208098169,2.875,-38.3125,-8.125
1531208098179,2.75,-38.3125,-8.125
1531208098187,2.75,-38.0,-8.0
1531208098197,2.625,-38.4375,-8.0
1531208098207,2.5,-38.875,-7.8125
1531208098217,2.3125,-38.125,-7.5625
1531208098227,1.75,-38.0,-7.375
1531208098237,1.0625,-38.125,-7.25
1531208098247,0.625,-37.9375,-7.25
1531208098257,0.1875,-37.8125,-6.9375
1531208098267,-0.0625,-38.25,-6.375
1531208098277,-0.1875,-38.25,-6.1875
1531208098287,-0.3125,-38.375,-5.75
1531208098297,-1.0625,-38.0625,-4.875
1531208098307,-1.4375,-37.9375,-4.875
1531208098317,-2.0625,-37.4375,-5.0
1531208098327,-2.1875,-37.3125,-5.1875
1531208098337,-2.1875,-36.875,-5.1875
1531208098347,-2.1875,-36.875,-5.5
1531208098357,-2.5,-37.0,-5.5
1531208098367,-2.3125,-37.0,-5.75
1531208098377,-2.4375,-37.3125,-5.75
1531208098387,-2.875,-37.125,-5.625
1531208098397,-2.625,-37.3125,-6.0625
1531208098407,-2.4375,-37.3125,-6.0625
1531208098417,-3.0625,-37.125,-6.0625
1531208098427,-3.1875,-37.0,-6.25
1531208098437,-2.875,-37.25,-6.5
1531208098447,-3.3125,-36.9375,-6.25
1531208098457,-3.3125,-36.6875,-6.25
1531208098467,-2.625,-36.6875,-6.375
1531208098477,-2.5,-36.8125,-6.375
1531208098487,-2.5,-36.6875,-6.8125
1531208098497,-2.0625,-36.6875,-7.0
1531208098507,-1.75,-37.125,-7.25
1531208098517,-1.75,-37.3125,-7.6875
1531208098527,-1.1875,-37.1875,-8.1875
1531208098537,-1.0625,-37.3125,-8.3125
1531208098547,-1.0625,-37.1875,-8.4375
1531208098557,-1.125,-36.5625,-8.9375
1531208098567,-0.8125,-36.25,-9.1875
1531208098578,-0.8125,-36.125,-9.1875
1531208098587,-0.5625,-35.8125,-9.6875
1531208098597,-0.125,-35.8125,-10.375
1531208098607,0.0,-35.8125,-10.5625
1531208098617,0.4375,-35.875,-10.6875
1531208098627,0.5625,-35.875,-11.0
1531208098637,0.5625,-36.125,-11.0
1531208098647,1.0,-35.875,-10.6875
1531208098657,1.25,-36.0,-10.8125
1531208098667,1.0,-36.1875,-10.875
1531208098677,1.25,-35.875,-10.6875
1531208098687,1.5625,-35.5625,-10.8125
1531208098697,1.25,-35.6875,-11.125
1531208098707,1.125,-35.5625,-10.875
1531208098717,1.375,-35.4375,-10.875
1531208098727,1.125,-35.4375,-10.6875
1531208098737,1.125,-35.4375,-10.5625
1531208098747,1.5625,-35.5625,-10.6875
1531208098757,2.125,-35.4375,-10.375
1531208098767,2.375,-35.625,-10.6875
1531208098777,2.375,-35.625,-11.125
1531208098787,2.5,-35.625,-10.8125
1531208098797,2.5,-35.4375,-10.5625
1531208098807,2.25,-35.4375,-11.125
1531208098817,2.375,-35.3125,-10.8125
1531208098827,3.0625,-35.625,-10.8125
1531208098837,3.625,-35.5,-11.125
1531208098847,3.9375,-35.5,-11.25
1531208098857,4.0625,-35.3125,-11.25
1531208098867,4.0625,-35.3125,-11.0
1531208098877,3.75,-34.875,-11.0
1531208098887,3.75,-35.1875,-11.25
1531208098897,3.625,-35.625,-11.25
1531208098907,4.1875,-35.8125,-11.4375
1531208098917,3.9375,-35.75,-11.4375
1531208098927,4.375,-36.25,-11.4375
1531208098937,4.0625,-35.8125,-11.4375
1531208098947,4.1875,-35.3125,-11.75
1531208098957,3.625,-35.3125,-11.4375
1531208098967,4.1875,-35.625,-12.1875
1531208098977,4.0625,-35.1875,-12.1875
1531208098987,4.1875,-35.3125,-12.1875
1531208098999,4.1875,-35.5,-12.3125
1531208099007,4.625,-35.9375,-12.625
1531208099017,4.375,-35.8125,-12.3125
1531208099027,4.5,-36.25,-12.9375
1531208099037,4.0625,-36.5,-12.75
1531208099047,4.25,-36.5,-12.75
1531208099057,3.8125,-35.9375,-12.75
1531208099067,3.75,-35.625,-12.9375
1531208099077,3.5,-35.3125,-12.625
1531208099087,3.75,-35.0,-12.9375
1531208099097,3.5,-35.0,-13.25
1531208099108,3.5,-35.0,-13.25
1531208099117,3.1875,-35.1875,-12.75
1531208099127,2.8125,-35.3125,-12.8125
1531208099137,2.625,-35.125,-12.625
1531208099147,2.25,-35.4375,-12.5
1531208099157,2.25,-35.875,-12.5
1531208099167,2.375,-35.875,-12.9375
1531208099177,2.375,-35.75,-12.8125
1531208099187,2.6875,-35.75,-12.9375
1531208099197,3.0625,-35.0,-12.625
1531208099207,3.0625,-34.6875,-12.8125
1531208099217,3.0625,-34.6875,-12.5
1531208099227,3.375,-35.1875,-12.3125
1531208099236,3.0625,-35.3125,-11.75
1531208099247,2.8125,-35.625,-11.5625
1531208099256,2.9375,-35.875,-11.125
1531208099267,2.9375,-35.9375,-11.0
1531208099277,2.375,-35.625,-10.8125
1531208099287,2.25,-35.5625,-10.8125
1531208099297,1.9375,-35.4375,-10.375
1531208099307,1.6875,-35.4375,-11.0
1531208099317,1.25,-35.4375,-11.125
1531208099327,1.5625,-35.25,-10.875
1531208099337,1.25,-35.25,-10.5625
1531208099347,1.5625,-35.5625,-10.8125
1531208099357,1.5625,-35.25,-10.25
1531208099367,1.5625,-35.75,-10.25
1531208099377,1.5625,-36.0,-10.125
1531208099387,1.6875,-35.875,-10.0625
1531208099397,1.25,-36.1875,-10.125
1531208099407,1.25,-36.1875,-9.625
1531208099417,1.25,-36.0,-9.375
1531208099427,1.0,-35.875,-9.5
1531208099437,0.6875,-36.0,-9.9375
1531208099447,0.5625,-35.5625,-9.5
1531208099457,0.3125,-35.6875,-9.5
1531208099467,0.3125,-35.5625,-9.625
1531208099477,0.3125,-35.6875,-9.5
1531208099487,0.4375,-35.875,-9.375
1531208099497,1.0,-36.1875,-9.375
1531208099507,1.125,-35.6875,-9.5
1531208099517,1.0,-35.5625,-9.1875
1531208099527,1.125,-35.4375,-9.375
1531208099537,1.125,-35.5625,-9.1875
1531208099547,0.6875,-35.5625,-9.1875
1531208099556,0.5625,-36.0,-9.1875
1531208099566,0.875,-36.1875,-9.375
1531208099576,1.0,-36.4375,-9.375
1531208099586,0.875,-36.4375,-9.375
1531208099596,0.875,-36.3125,-9.625
1531208099606,1.3125,-36.3125,-9.8125
1531208099616,1.125,-36.3125,-9.8125
1531208099626,1.25,-36.1875,-9.8125
1531208099636,1.4375,-36.0,-9.8125
1531208099647,1.5625,-35.875,-9.8125
1531208099657,1.4375,-36.0,-9.5
1531208099667,1.4375,-36.0,-9.0625
1531208099677,1.25,-35.75,-9.0625
1531208099687,1.25,-35.4375,-8.875
1531208099697,1.5625,-35.4375,-8.875
1531208099707,1.375,-35.0,-9.1875
1531208099717,1.5,-34.6875,-9.5
1531208099726,1.375,-35.0,-9.375
1531208099737,1.9375,-35.3125,-9.8125
1531208099747,2.375,-35.3125,-9.9375
1531208099757,3.25,-35.3125,-10.25
1531208099767,3.5,-35.5,-11.0
1531208099777,4.1875,-35.3125,-11.5625
1531208099787,4.625,-34.75,-11.5625
1531208099797,4.625,-34.625,-12.0
1531208099807,4.3125,-34.4375,-12.3125
1531208099816,4.75,-34.0,-12.1875
1531208099826,4.875,-33.6875,-12.3125
1531208099836,4.875,-34.125,-12.75
1531208099847,4.75,-34.125,-12.75
1531208099856,5.0,-34.3125,-12.3125
1531208099867,5.0,-34.75,-12.5
1531208099876,4.625,-34.625,-12.0
1531208099886,4.3125,-34.3125,-11.4375
1531208099896,4.1875,-34.4375,-10.8125
1531208099906,4.0625,-34.4375,-10.8125
1531208099916,3.75,-34.3125,-10.6875
1531208099926,3.75,-34.75,-11.0
1531208099936,4.1875,-35.0625,-11.4375
1531208099946,4.3125,-34.75,-11.5625
1531208099956,4.5,-34.75,-11.75
1531208099966,4.75,-34.875,-11.75
1531208099976,5.0625,-35.0625,-11.875
1531208099986,4.875,-34.875,-12.1875
1531208099996,5.4375,-35.1875,-12.3125
1531208100007,5.5,-35.6875,-12.3125
1531208100017,5.625,-35.8125,-12.1875
1531208100027,5.5,-35.8125,-12.0
1531208100037,6.1875,-36.0,-11.4375
1531208100047,6.1875,-35.8125,-11.6875
1531208100057,6.3125,-35.5625,-11.4375
1531208100067,6.3125,-35.25,-11.5625
1531208100077,6.75,-34.8125,-11.4375
1531208100087,6.125,-34.3125,-11.25
1531208100097,6.3125,-34.0625,-11.0
1531208100107,6.25,-33.75,-11.125
1531208100117,6.4375,-33.875,-11.25
1531208100126,6.8125,-33.75,-11.4375
1531208100136,7.125,-33.9375,-11.6875
1531208100146,7.25,-34.375,-11.875
1531208100157,7.5625,-34.375,-12.0
1531208100167,7.5625,-34.0625,-11.875
1531208100176,7.0,-34.0625,-11.875
1531208100187,6.5625,-34.0625,-11.875
1531208100196,6.4375,-33.75,-11.6875
1531208100207,5.6875,-33.5625,-11.5625
1531208100217,5.5625,-33.875,-11.4375
1531208100227,5.875,-34.3125,-11.0
1531208100237,6.0,-34.625,-10.6875
1531208100247,6.0,-34.8125,-10.8125
1531208100257,6.4375,-35.125,-10.8125
1531208100267,6.5625,-34.9375,-11.125
1531208100277,6.1875,-34.8125,-11.4375
1531208100287,6.125,-34.5,-11.6875
1531208100297,5.875,-34.625,-11.4375
1531208100307,5.75,-34.3125,-11.25
1531208100317,5.875,-33.875,-10.8125
1531208100327,6.4375,-33.875,-10.6875
1531208100337,6.3125,-34.0625,-10.6875
1531208100347,6.4375,-33.4375,-10.8125
1531208100357,6.8125,-33.625,-11.25
1531208100367,6.5625,-34.1875,-11.6875
1531208100377,6.5625,-34.1875,-11.6875
1531208100387,6.6875,-34.5,-11.25
1531208100397,6.1875,-35.375,-11.25
1531208100407,5.875,-35.6875,-10.6875
1531208100417,5.75,-35.6875,-10.375
1531208100427,5.0625,-35.8125,-10.25
1531208100437,4.9375,-35.5,-10.25
1531208100447,5.0625,-35.0625,-9.625
1531208100457,4.5,-35.0625,-9.1875
1531208100467,4.1875,-35.0625,-8.875
1531208100477,4.625,-35.0625,-8.875
1531208100487,4.625,-35.1875,-8.5625
1531208100497,4.75,-35.1875,-8.75
1531208100507,4.75,-35.1875,-8.75
1531208100517,4.75,-35.0625,-8.5625
1531208100527,4.625,-35.1875,-8.4375
1531208100537,4.375,-35.1875,-8.75
1531208100547,4.25,-35.5,-8.75
1531208100557,4.25,-35.5,-8.875
1531208100567,3.9375,-35.625,-8.5625
1531208100577,3.6875,-35.3125,-8.5625
1531208100587,3.375,-35.1875,-8.3125
1531208100597,2.9375,-35.1875,-7.875
1531208100607,2.9375,-34.875,-7.6875
1531208100617,3.0625,-34.875,-7.6875
1531208100627,2.25,-34.875,-7.25
1531208100637,2.0,-35.0,-7.125
1531208100647,1.9375,-34.875,-6.9375
1531208100657,1.8125,-35.4375,-6.8125
1531208100667,1.6875,-35.875,-6.8125
1531208100677,2.4375,-36.1875,-6.625
1531208100687,2.6875,-36.1875,-6.375
1531208100697,2.6875,-36.5,-6.9375
1531208100707,2.6875,-36.375,-7.125
1531208100717,2.5625,-36.0625,-6.8125
1531208100727,2.5625,-35.9375,-6.9375
1531208100737,2.25,-35.875,-7.375
1531208100747,2.0,-35.4375,-7.125
1531208100757,2.0,-35.125,-7.375
1531208100767,1.8125,-34.875,-7.6875
1531208100777,1.5625,-34.8125,-7.875
1531208100787,2.125,-34.875,-7.375
1531208100797,2.375,-34.6875,-7.5625
1531208100807,1.9375,-34.6875,-7.125
1531208100817,2.125,-35.125,-6.9375
1531208100827,2.375,-35.0,-7.125
1531208100837,2.375,-35.0,-7.5625
1531208100847,2.375,-35.1875,-7.25
1531208100857,2.9375,-35.0,-7.5625
1531208100867,2.8125,-34.4375,-7.875
1531208100877,2.5,-34.5625,-7.6875
1531208100887,2.5,-34.6875,-7.5625
1531208100897,2.6875,-34.6875,-8.0
1531208100907,2.9375,-34.5625,-8.125
1531208100917,3.375,-34.4375,-8.0
1531208100927,4.0625,-34.3125,-8.4375
1531208100936,4.1875,-34.0,-9.0625
1531208100947,4.625,-34.1875,-8.875
1531208100956,4.75,-34.3125,-9.3125
1531208100967,4.75,-34.1875,-9.5
1531208100977,4.625,-34.1875,-9.8125
1531208100987,4.625,-34.3125,-9.625
1531208100997,4.4375,-34.125,-9.5
1531208101007,4.625,-34.1875,-9.0625
1531208101016,5.0625,-34.625,-9.1875
1531208101027,5.0625,-34.625,-8.875
1531208101037,5.0625,-34.5,-8.5625
1531208101047,4.875,-34.4375,-8.75
1531208101056,4.75,-34.4375,-8.75
1531208101067,5.0625,-34.625,-8.5625
1531208101076,5.3125,-34.625,-8.4375
1531208101087,5.75,-34.9375,-8.25
1531208101097,6.3125,-34.625,-8.0
1531208101107,6.75,-34.5,-7.6875
1531208101117,6.75,-34.375,-7.8125
1531208101127,7.1875,-34.6875,-8.0
1531208101137,7.125,-34.375,-8.25
1531208101147,7.125,-34.5,-8.5625
1531208101157,7.125,-34.6875,-8.875
1531208101167,7.4375,-35.125,-8.875
1531208101176,7.3125,-34.6875,-8.6875
1531208101187,7.3125,-34.5,-8.75
1531208101196,7.5625,-34.6875,-9.0
1531208101207,7.875,-34.6875,-9.1875
1531208101216,7.8125,-34.0625,-9.3125
1531208101227,8.125,-34.25,-9.4375
1531208101237,8.25,-34.25,-9.4375
1531208101247,8.5625,-34.375,-9.1875
1531208101257,8.5625,-34.25,-9.1875
1531208101267,8.6875,-33.8125,-9.0
1531208101277,8.5,-33.375,-9.0
1531208101287,8.8125,-32.9375,-9.1875
1531208101296,8.375,-32.4375,-9.0
1531208101307,8.5,-32.4375,-9.0
1531208101318,8.9375,-32.75,-8.875
1531208101327,9.25,-33.0625,-8.875
1531208101336,9.5,-33.375,-8.875
1531208101347,9.8125,-33.5625,-9.4375
1531208101357,9.5,-33.375,-9.4375
1531208101366,9.375,-33.6875,-9.9375
1531208101376,9.25,-33.5,-9.9375
1531208101386,9.125,-33.8125,-9.9375
1531208101396,9.25,-33.5,-9.9375
1531208101406,9.375,-33.375,-10.1875
1531208101416,9.0625,-32.75,-9.625
1531208101427,8.8125,-32.75,-9.625
1531208101437,8.375,-32.3125,-9.4375
1531208101447,7.9375,-32.3125,-9.3125
1531208101457,7.625,-32.0,-9.1875
1531208101467,7.8125,-32.4375,-9.625
1531208101477,7.9375,-32.5625,-10.0625
1531208101487,8.25,-32.75,-10.1875
1531208101497,8.625,-33.0625,-10.0625
1531208101507,8.6875,-33.1875,-10.0625
1531208101517,8.625,-32.75,-10.6875
1531208101527,9.1875,-32.75,-10.1875
1531208101537,9.0625,-32.9375,-10.375
1531208101548,8.625,-33.0625,-10.5
1531208101556,8.6875,-33.625,-10.6875
1531208101567,8.375,-34.25,-9.75
1531208101577,7.5625,-34.375,-9.4375
1531208101587,7.3125,-34.375,-8.875
1531208101597,7.125,-34.375,-8.5625
1531208101607,7.125,-34.375,-8.25
1531208101617,6.5625,-34.5,-8.125
1531208101627,6.4375,-34.5,-8.125
1531208101637,6.3125,-34.8125,-8.75
1531208101647,6.3125,-35.25,-9.0
1531208101657,6.0625,-35.0625,-9.0
1531208101667,6.0625,-35.375,-9.3125
1531208101677,6.1875,-35.375,-9.3125
1531208101687,6.0625,-34.9375,-9.0
1531208101697,5.75,-34.8125,-8.5625
1531208101707,5.9375,-35.375,-8.125
1531208101716,6.1875,-35.125,-7.8125
1531208101727,5.75,-35.25,-7.6875
1531208101737,5.625,-35.5625,-7.375
1531208101747,5.5,-35.5,-7.375
1531208101757,5.3125,-34.9375,-7.5625
1531208101767,4.8125,-35.1875,-7.6875
1531208101776,4.625,-35.0625,-7.375
1531208101786,4.5,-35.1875,-7.375
1531208101796,4.5,-34.9375,-7.25
1531208101806,4.0625,-35.1875,-6.8125
1531208101817,3.8125,-34.875,-6.625
1531208101827,3.9375,-34.4375,-7.25
1531208101836,3.75,-34.125,-7.125
1531208101847,3.8125,-34.3125,-6.9375
1531208101857,4.1875,-34.0,-7.25
1531208101867,4.3125,-33.6875,-6.9375
1531208101877,4.375,-34.3125,-6.8125
1531208101887,4.9375,-34.3125,-6.8125
1531208101896,4.75,-34.1875,-6.8125
1531208101906,4.375,-34.9375,-6.625
1531208101917,4.375,-35.0625,-7.25
1531208101927,4.375,-35.1875,-7.0625
1531208101937,4.0625,-35.8125,-7.6875
1531208101947,4.0625,-35.625,-8.125
1531208101957,4.375,-34.875,-8.3125
1531208101967,4.625,-34.75,-8.0
1531208101977,4.625,-34.4375,-7.8125
1531208101987,4.625,-33.875,-7.5625
1531208101996,4.875,-34.0,-7.6875
1531208102007,5.1875,-34.1875,-8.3125
1531208102017,5.4375,-34.1875,-8.5625
1531208102027,5.75,-34.0625,-9.5
1531208102037,6.125,-34.0625,-9.9375
1531208102047,6.5625,-33.75,-10.0625
1531208102057,6.6875,-33.625,-10.25
1531208102066,6.6875,-33.3125,-10.6875
1531208102076,6.5625,-33.4375,-10.6875
1531208102086,6.375,-33.125,-11.0
1531208102096,6.6875,-33.1875,-11.25
1531208102106,6.8125,-33.0,-11.4375
1531208102116,6.9375,-33.1875,-11.4375
1531208102126,7.25,-32.75,-11.5625
1531208102136,7.625,-32.75,-11.6875
1531208102146,7.9375,-32.5625,-11.875
1531208102156,8.0625,-32.75,-12.0
1531208102166,8.375,-32.75,-12.1875
1531208102177,8.9375,-33.1875,-11.875
1531208102187,8.9375,-33.5,-11.6875
1531208102197,8.375,-33.9375,-11.875
1531208102207,8.375,-34.375,-11.6875
1531208102217,8.375,-34.25,-11.25
1531208102227,8.375,-33.5,-11.25
1531208102237,8.375,-33.5,-10.9375
1531208102247,8.8125,-33.1875,-10.5
1531208102256,8.9375,-32.75,-10.6875
1531208102266,9.0625,-32.9375,-10.9375
1531208102276,9.0625,-33.1875,-11.25
1531208102286,9.375,-33.0625,-12.0
1531208102296,9.1875,-32.9375,-12.125
1531208102306,9.5,-33.25,-12.125
1531208102316,9.625,-33.375,-12.3125
1531208102326,9.75,-33.5,-12.4375
1531208102336,9.9375,-33.6875,-11.875
1531208102346,10.1875,-34.0,-11.875
1531208102356,10.375,-33.8125,-11.5625
1531208102366,10.625,-33.6875,-11.375
1531208102376,10.625,-33.5625,-11.25
1531208102386,10.5,-33.375,-11.25
1531208102396,10.75,-33.375,-11.5625
1531208102406,10.5,-33.5625,-11.875
1531208102416,10.5,-33.8125,-12.0
1531208102426,10.75,-34.125,-12.125
1531208102436,11.0625,-34.4375,-12.5625
1531208102446,11.0625,-34.3125,-13.1875
1531208102456,11.3125,-33.875,-13.5
1531208102467,11.5625,-33.25,-13.5
1531208102476,11.3125,-33.125,-13.5
1531208102487,11.1875,-32.9375,-13.1875
1531208102496,11.3125,-32.9375,-12.4375
1531208102506,11.1875,-33.125,-12.5625
1531208102516,10.875,-33.125,-13.0625
1531208102526,10.875,-33.25,-13.0625
1531208102536,11.1875,-32.8125,-13.3125
1531208102547,10.75,-32.5,-13.3125
1531208102557,10.75,-32.1875,-13.1875
1531208102567,10.3125,-32.8125,-13.0625
1531208102577,10.3125,-32.8125,-13.625
1531208102587,9.75,-32.9375,-13.625
1531208102597,9.875,-33.25,-13.9375
1531208102607,10.0625,-33.375,-13.8125
1531208102616,10.0625,-33.0625,-14.0625
1531208102626,10.0625,-33.25,-13.9375
1531208102637,10.3125,-33.25,-13.9375
1531208102647,10.1875,-32.9375,-13.9375
1531208102656,10.0625,-33.25,-14.25
1531208102666,10.3125,-32.8125,-14.25
1531208102676,10.3125,-32.625,-14.25
1531208102686,10.5625,-32.625,-14.25
1531208102696,11.0,-33.125,-14.0625
1531208102706,11.0,-33.125,-14.0625
1531208102716,11.0625,-33.375,-13.625
1531208102727,10.875,-33.375,-12.875
1531208102737,10.75,-33.5625,-12.5625
1531208102747,10.5,-34.0,-12.4375
1531208102757,10.0625,-34.125,-12.0
1531208102767,10.0625,-34.4375,-12.125
1531208102777,10.0625,-34.4375,-12.3125
1531208102786,9.8125,-34.5625,-12.4375
1531208102796,9.375,-34.4375,-12.4375
1531208102806,9.25,-34.125,-12.4375
1531208102816,8.9375,-34.5625,-12.125
1531208102827,8.8125,-35.125,-12.4375
1531208102836,8.6875,-35.3125,-12.3125
1531208102846,8.5625,-35.3125,-12.0
1531208102856,8.5625,-35.875,-12.0
1531208102866,8.125,-36.0,-12.125
1531208102876,8.125,-35.75,-12.125
1531208102886,8.3125,-36.0,-12.4375
1531208102897,8.4375,-36.5,-12.875
1531208102907,8.125,-36.3125,-12.75
1531208102917,8.125,-36.1875,-12.75
1531208102927,7.875,-36.75,-12.75
1531208102937,7.3125,-36.875,-12.75
1531208102947,7.3125,-36.75,-12.75
1531208102957,7.3125,-37.1875,-12.875
1531208102968,7.1875,-37.375,-12.875
1531208102977,6.875,-37.0625,-12.625
1531208102988,7.1875,-36.625,-12.3125
1531208102997,7.0625,-36.75,-12.125
1531208103007,7.0625,-36.75,-12.4375
1531208103017,7.1875,-36.75,-12.75
1531208103027,7.1875,-36.875,-13.0625
1531208103037,6.9375,-37.3125,-13.1875
1531208103047,6.75,-37.1875,-13.0625
1531208103057,7.0625,-36.875,-13.1875
1531208103067,7.0625,-37.1875,-13.1875
1531208103077,7.3125,-37.0625,-13.375
1531208103087,7.3125,-37.0625,-13.625
1531208103097,7.5,-37.5,-14.0625
1531208103107,7.0625,-37.5,-13.625
1531208103117,7.1875,-37.3125,-13.625
1531208103127,7.1875,-37.625,-13.625
1531208103137,7.625,-37.8125,-13.5
1531208103147,7.4375,-37.1875,-13.625
1531208103157,7.75,-37.375,-14.375
1531208103167,8.0,-37.1875,-14.375
1531208103177,7.875,-36.9375,-14.5625
1531208103187,7.875,-36.625,-15.0
1531208103197,8.0,-36.9375,-15.3125
1531208103207,8.1875,-37.1875,-15.3125
1531208103217,8.3125,-37.0625,-16.0625
1531208103227,9.0,-36.9375,-16.5
1531208103237,9.4375,-37.0625,-16.9375
1531208103247,9.8125,-36.625,-17.0625
1531208103257,10.0625,-36.0625,-17.6875
1531208103267,10.375,-35.9375,-17.5
1531208103277,10.1875,-35.4375,-17.6875
1531208103287,10.1875,-35.1875,-17.6875
1531208103297,10.5,-35.1875,-17.8125
1531208103307,11.0625,-35.1875,-17.8125
1531208103317,11.5,-35.1875,-17.8125
1531208103327,11.875,-35.0625,-17.5
1531208103337,12.0,-34.875,-17.6875
1531208103347,11.875,-35.0625,-17.375
1531208103357,11.875,-34.875,-16.75
1531208103367,11.625,-34.875,-16.75
1531208103377,11.75,-35.625,-16.9375
1531208103387,11.9375,-35.8125,-16.9375
1531208103397,12.625,-35.9375,-17.375
1531208103407,12.625,-36.125,-17.8125
1531208103417,12.75,-36.25,-17.9375
1531208103427,12.75,-35.9375,-18.125
1531208103437,12.75,-35.9375,-17.8125
1531208103447,12.625,-35.6875,-17.6875
1531208103457,13.0,-35.375,-17.9375
1531208103467,13.4375,-35.375,-17.9375
1531208103477,13.75,-35.25,-17.9375
1531208103487,14.125,-35.25,-18.25
1531208103497,14.25,-35.125,-18.125
1531208103507,14.125,-35.25,-18.125
1531208103517,14.25,-35.125,-18.5625
1531208103527,14.4375,-35.25,-18.6875
1531208103537,14.5625,-35.125,-18.375
1531208103547,14.8125,-35.125,-18.375
1531208103557,15.375,-35.3125,-18.25
1531208103567,15.0,-35.5625,-18.125
1531208103577,15.25,-35.4375,-18.25
1531208103587,15.25,-35.125,-18.5625
1531208103597,15.0,-35.0,-19.125
1531208103607,14.8125,-34.6875,-19.4375
1531208103617,15.5,-34.25,-19.3125
1531208103627,15.5,-34.25,-19.4375
1531208103637,15.6875,-34.5625,-19.875
1531208103647,15.6875,-34.8125,-20.1875
1531208103657,15.6875,-35.0,-20.3125
1531208103667,15.5,-35.0,-20.9375
1531208103677,15.25,-34.8125,-20.625
1531208103687,15.5625,-35.125,-20.1875
1531208103697,15.8125,-35.0,-20.0625
1531208103707,15.9375,-34.8125,-20.1875
1531208103717,15.9375,-35.0,-19.75
1531208103727,16.25,-35.125,-19.875
1531208103737,15.8125,-35.0,-20.625
1531208103747,15.6875,-34.8125,-20.625
1531208103757,15.125,-35.0,-20.5
1531208103767,15.0,-35.25,-21.0625
1531208103777,14.8125,-35.25,-21.8125
1531208103787,14.6875,-35.25,-21.8125
1531208103797,14.6875,-35.6875,-21.8125
1531208103807,15.0,-36.0,-21.6875
1531208103817,15.0,-35.4375,-21.375
1531208103827,15.0,-35.5625,-21.25
1531208103837,15.125,-35.4375,-20.625
1531208103847,14.8125,-34.9375,-20.9375
1531208103857,14.8125,-35.125,-20.9375
1531208103867,15.0,-35.5625,-20.625
1531208103877,15.0,-35.6875,-20.3125
1531208103887,15.0,-36.4375,-20.8125
1531208103897,15.3125,-37.1875,-20.75
1531208103907,15.3125,-37.0625,-20.5
1531208103917,15.0,-37.375,-20.75
1531208103927,14.4375,-37.5,-20.8125
1531208103937,14.0,-37.1875,-20.625
1531208103947,13.75,-37.1875,-20.1875
1531208103957,13.5,-37.5,-20.8125
1531208103967,13.3125,-37.1875,-20.8125
1531208103977,13.5,-37.4375,-21.0625
1531208103987,13.5,-37.625,-21.0625
1531208103997,13.3125,-37.4375,-21.5625
1531208104007,12.9375,-37.625,-21.0625
1531208104017,12.625,-38.0625,-21.375
1531208104027,12.1875,-37.5625,-21.125
1531208104037,12.0625,-37.75,-20.9375
1531208104047,12.0625,-38.3125,-20.625
1531208104056,12.0625,-38.3125,-20.625
1531208104066,12.0625,-38.3125,-20.1875
1531208104076,12.375,-38.8125,-20.3125
1531208104086,12.5625,-39.25,-20.1875
1531208104096,12.375,-38.9375,-20.0625
1531208104106,12.375,-39.0625,-19.875
1531208104116,12.6875,-39.5625,-19.75
1531208104126,13.0,-39.875,-19.125
1531208104137,13.125,-39.5625,-19.125
1531208104147,13.25,-39.875,-19.125
1531208104157,13.5625,-40.0,-19.4375
1531208104167,13.375,-39.875,-19.875
1531208104177,13.375,-39.6875,-20.1875
1531208104187,12.9375,-39.6875,-20.5
1531208104197,12.6875,-39.8125,-20.8125
1531208104207,12.6875,-40.0,-20.8125
1531208104217,12.375,-39.8125,-20.8125
1531208104227,12.125,-39.6875,-20.9375
1531208104237,12.25,-40.0,-21.0625
1531208104247,12.375,-40.0,-21.0625
1531208104257,12.4375,-40.25,-20.9375
1531208104267,12.4375,-40.3125,-20.5
1531208104277,12.5625,-40.875,-20.1875
1531208104287,12.6875,-41.0625,-19.875
1531208104297,12.75,-41.0625,-19.3125
1531208104307,12.5625,-40.75,-19.3125
1531208104317,12.75,-41.1875,-19.3125
1531208104327,12.5625,-41.1875,-19.75
1531208104337,12.875,-41.1875,-19.875
1531208104347,13.25,-41.0625,-20.5
1531208104357,13.5625,-40.9375,-20.625
1531208104367,13.8125,-41.0625,-20.75
1531208104377,14.0,-41.0625,-20.9375
1531208104387,13.9375,-40.75,-21.0625
1531208104397,14.375,-40.625,-21.375
1531208104407,14.5,-40.625,-22.0
1531208104417,14.625,-40.0,-22.5625
1531208104427,15.0625,-39.5625,-22.6875
1531208104437,15.3125,-39.4375,-22.875
1531208104447,15.1875,-39.3125,-23.1875
1531208104457,15.4375,-39.125,-22.875
1531208104467,15.625,-39.1875,-22.6875
1531208104477,15.875,-39.1875,-22.4375
1531208104487,16.0625,-39.1875,-21.8125
1531208104497,15.875,-39.4375,-21.375
1531208104507,15.9375,-39.625,-21.0625
1531208104517,15.9375,-39.9375,-20.625
1531208104527,16.0625,-40.375,-20.625
1531208104537,16.0625,-41.125,-20.625
1531208104547,16.125,-41.4375,-20.1875
1531208104557,15.9375,-41.5625,-20.0
1531208104567,16.25,-41.4375,-20.0
1531208104577,15.8125,-41.4375,-20.1875
1531208104587,15.8125,-40.9375,-20.1875
1531208104597,15.8125,-40.9375,-20.625
1531208104607,15.8125,-41.25,-20.4375
